text,class
"Go UTES! You got Playboy bitches, disrespectful players, and a bunch of spoiled hipsters at your school, so I'm cheering for you. #not",1
@SHAIkethatAss and I replied hoe http://t.co/738UP5PLia,1
If these hoes ain't lying about being fat they hiding a backpage profile some where...,1
"@icpchad @UnseeingEyes ......monkey look, just like you!",0
stupid ass hoe,1
She make me wanna take things slow but I can't even trust a hoe,1
"RT @toodope_bro: If a nigga can tell hoes he's taken , he's a real nigga .",1
My niggah I slept perfect,1
"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit",1
"we live in a world where drake can steal your hoes and make fun of you, shit crazy",1
@SarahLevitz &#128514;&#128557; okay but I'm the shit hoe.,1
On westside I'm screamin fuck KD bitch!!!!,1
"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",1
"I have better things to do, like drive my yellow fucking Lamborghini",1
She bitch goddess thinks she owns New York????? .........wait...... @midnight #LameApocalypses,1
@TMZ @britneyspears mickey mouse ears hat....and tail for that matter.,0
"RT &#8220;@KillAll_Simps: Black bitches think its ok to clap they hands when they getting into an argument, bitch stfu before I steal yo purse&#8221;",1
@intheKCmix Simmons acted like a bitch when Doc left for LA.. &#128514;&#128514;,1
"RT @ShxtWesleySays: ""Let me put my kids up in ya mouth bitch. I'ma turn this shit into a foster home.""",1
I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,1
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",1
She talkin shit???? That bitch look like a Linebacker! #messinwithsasquach,1
Whenever I came to school fresh I took hella bathroom breaks just so the hoes could check me out &#128514;,1
deal with you bitches when I feel like it,1
RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,1
Yoh brownie had me fukd up high last night,1
Get a &#8220;dope new job&#8221; bruh RT @Brizgotti: Good luck pussy RT @CombMyAfro: Interview aka MONEY TIME!,1
@justinmiculka01 @edgarguillenjr @blakeanderson21 @jo_clark6 @dalton_ryann @cjjsanchez @delao_chris quit being a bitch,1
I got. A lot. Of hoes.... All up on my dick,1
Helga was a bitch.... And for what reason.? #HeyArnold,1
"I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control",1
"I know I'm a hillbilly, but is there anything better than a big pot of beans and cornbread? Little hot sauce on top.",0
RT @worIdstarcomedy: When you're stressing over someone then realize you got hoes .. &#128514;&#128557;&#128175; https://t.co/PFmRDuHoXb,1
Remember when I said Uchiha&#8217;s are faggots? This week Sasuke reaffirms that with flying colors.,1
Say you love that bitch so much I'll kill yo ass in front of her,1
RT @1WayHustle: Bitches love niggas that got bitches,1
Oh I forgot we lived in the ghetto....#hoodrats,0
@thickumms_x3 very wrong lmao this bitch literally tried to swallow someone in this movie,1
RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0
People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.,1
"RT @EbonyRogue: Tierra Marie: ""I'm the Princess of the ROC""
Rihanna: ""y'all get a good pic cause this bitch ain't gone be here long"" http:/&#8230;",1
i was emo ok emosquad2k10 get on my level bitch,1
Aint This A Bitch... I just saw my bitch kiss a bitch . You lucky I dont kill yo ass but you can still get pistol whipped - wayne,1
"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",0
"Niggas is pure suckas.. If you got a problem with ya mans address that shit, discuss it, &amp; squash it... Only bitches hold grudges.",1
@ellese97 your rhyming is ghetto,1
RT @CorySayFukEm: i love girls who aren't afraid to encourage or compliment the next chick.. bitches hate so much now that's it's refreshin&#8230;,1
RT @AssPicsandVines: When you rubbing on her booty then start playing with her pussy with ya thumb&#128523; &gt;&gt;&gt;&gt;&gt; http://t.co/JJQ5z1CAhg,1
@Tylar____ ion sneak diss on broke bitches &#128530;&#128079;,1
"@pistol_pete96 that's a good choice, except all the whale bitches you'd fuck would get pregnant",1
All my hoes they so rude,1
"Messy ass hoes , ain't your fucking friend !",1
@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,1
how the fuck do all these fucking faggot ass randos even find zoe's ask account????,1
&#8220;@xo_omiexo: not one single bone in my body gives a fuck about what the next bitch thinks. &#128581;&#128564;&#8221;,1
bitches love beyonce,1
I'm bringing booty back. Go ahead and tell them skinny bitches that.,1
That's Ya BM tho RT @Tyga: That ain't my hoe.,1
RT @radiotour_en: Duchess of Cambridge to present the first yellow jersey http://t.co/8VVNU9DrFM #TDF,0
Lol at these honkies talking trash I'm done with this shit #growup #whitetrash,1
"Come on Tank, break dem hoes backs!",1
RT @PoohSavage: @Thompson_Era fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr,1
@Miley_Highrus @Shylooooeee slap a bitch,1
Someone please bring me Goldfish crackers,0
You ain't squad lil bitch,1
"RT @LeoGarris: Y'all save hoes, I'd ratha save paper. &#128175;",1
Fenkell in this bitch,1
"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E",0
when you first walked in the door at that party you saw a big booty hoe &#8212; Name ? http://t.co/JERsrSwhUe,1
@TheBlackTicTac Call me bitch again and see if I don't slap the sexy out of your mom and have Justin Timberlake bring it back.,1
Great lead battle and then Ricky hits Danica for a yellow. Oh boy. #NASCAR,0
"""You and yo boys some pussy cats.""",1
""" bitch nigga miss me with it """,1
"RT @scaffoldjocky: I'll never smoke weed with Willy again. He invited that hick, Toby Keith, and I fucking hate that mongoloid!",1
@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,1
Your bitch playing games? I may be the joystick,1
He's like 30 something year old talking back to my mom &amp; taking my uncles truck without permission like bitch you need to fucken relax !,1
"@coughlan616 Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.
Anti-zionist is a codeword for antisemite.",1
@DolanGang you wouldn't know fag,1
And don't come to my mf house honking ur damn horn. Get tf out the car &amp; ring my bell bitch.,1
"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",1
"""@ambitiousBree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me",1
Harry must thincc I'm the bitch he can fall Bacc on ah sum &#128514;&#128557; Boi BYEEEEE &#128075;&#9995;&#9996;&#65039;,1
Give me head and kiss to nigga you a eww bitch,1
Now I seperate from niggas I don't trust niggas that ain't starve wit me and all the bitches I didn't fuc !,1
When guys throw stupid bitch fits its like whyyyyy? Grow some balls please. I have bigger balls than you.,1
&#8220;@Boobah_: What's the symptoms for Ebola? My stomach been hurting b. I'm nervous&#8221;bitch you better not be we was drinking out same bottle,1
Sinai Jihadi Group Beheads 3 Accused of Being 'Spies of the Jews' http://t.co/3CDOsElI1k via @BreitbartNews,0
@AyyMartt bitch where you been,1
RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,1
White bus drivers are all white trash. #LosAngeles,1
RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,0
"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",1
#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.,0
RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x &#128514;,1
@Tee_Bizzle hoes* are more fun,1
@JoePrich shut up faggot,1
@King_4_Murphy stop being a pussy.,1
My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go,1
"Rose colored glasses only, you guys. #wvnextin6",0
&#8220;@Asaprelli_: I hate girls who get drunk &amp; don't turn into hoes fvckin waste of alcohol&#8221; &#128514;&#128557;,1
RT @KennedyLeighxxx: You can't be ugly AND a shitty fucking person. Pick a struggle bitch.,1
Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him. #bitch,1
Jonica look like a hoe from 55th and superior &#128514;&#128514;,1
"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",1
"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",1
Charlie looking like he's the one that made that 3.,0
@AlfieHeydrich Seen a pic of nigs robbing a store. Caption said(protesting gos on in Fergerson). Lol. I don't like pigs either but wtf!,1
pregnant at the same time and bitches think that's cute,1
It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;,1
@mza361 I love you and bitches love me.,1
Dumb ass student gets trapped in a giant #pussy sculpture http://t.co/5IzMLkvZZV #germany #wtf #funny #hornymen,1
Hidey hidey hoe http://t.co/39fPSgB7hk,1
RT @Broski5519: Sum of u bitches too old for braces....,1
RT @SportsCenter: Derek Jeter's final game at Yankee Stadium will be 1st he's ever played there with Yankees eliminated from playoffs. http&#8230;,0
I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different,1
"2 bad bitches, 3 glocks, 4 choppas",1
RT @xPoppinWheelies: &#8220;@1stBlocJeremiah: All y'all bitches corny lol&#8221;rt,1
RT @Oz_lito: Dis bitch wanna smoke all our weed,1
"RT @HeavensWay_: &#8220;@Thompson_Era: &#8220;@JuniorMaye8: @Thompson_Era it goes to her ego&#8221; 

And her head bc it sholl is big&#8221; bye bitches",1
@bigshaadswerver @Alejandro_Bihhh I haven't seen that hoe,1
Walk in the party boot up yo hoe,1
@a_murda_ happy birthday bad bitch,1
Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight. I'm a happy clam.,0
"Also love angry old Irish bartenders ""pussies have one beer and ask for a glass of water, fuck them I ignore that shit""",1
"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao",0
I'm about to push this niggah off my seat trying to squish me and shit,1
"Ayy yo @Ray_Lakee my nigga @who__CHRISJONES be all up on da,pussy not lettin dat muafucka breathe.",1
@craigcalcaterra Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.,0
&#8220;@Chris_cooper907: @AK_Mueller @B_Reason18 its Brandon motherfucking reason.&#8221; He's a bitch nigga,1
"It's a Bob Schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" hicks be damned! Everything is 1965. Everything.",1
RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,0
This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU,0
I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj,1
RT @Ink_Flowz: THOT is a childish word&#128076;Grow up and call that bitch a hoe.&#128514;,1
&lt;&lt;&lt;when it's yellow outside,0
Japanese mature cat with spots has her old pussy split wide and filled with hard&#160;cocks http://t.co/49snPMqnMW,1
RT @i_EaT_PIE: Dame the type of bitch that go to jail to meet men &#128514;&#128514;&#128514; http://t.co/ZWtTSb9cc1,1
I'm just on this hoe to laugh,1
RT @WeAllKnowA: We all know a double faced bitch named Madison,1
I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies,0
RT @YepillPosts: If I had a dollar for every time I died on flappy bird http://t.co/pj8QSBTe2L,0
&#8220;@sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos&#8221;,0
"I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind, the last song was pussy control!",1
You know you kinda seem like a nasty bitch. &#128129;&#128139;,1
"u sent nudes when ina relationship or nah? ""@JazmineJanay_: Her pussy bleeding or nah? ""@GraePharoah: -_- http://t.co/W9ZPJfk93r""",1
@KamRenee ugly nigger,1
RT @DFkinLopes: Your room bitch RT @MackinAintCeezy Tell me somethin dirty &#128520; http://t.co/0B0PZ8J4cM,1
"@grinand BTW, Happy Birthday, Charlie! Get better soon!",0
y'all remember that tall ass dyke named Jay??? Lmfaooo,1
@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.,0
"These chubby hoes are always on a ""diet""......",1
Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;,1
"Then they wanna ask you Maad questions, bitch just tell me what you need me to do and stop interrupting my playlist",1
"Montana, Wisconsin, Maine, New Hampshire, North AND South Dakota, Wyoming. All places you can move an ex-hoe to and be happy.",1
RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,0
@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....,1
He went and got that bitch!!,1
those random kids who sit at the plaza all day with their shitty cars #faggots,1
RT @SaluteMiSWAG: nice body parts on ugly bitches is the worst.,1
These hoes be actin up and these niccas be actin tough! &#128530;,1
@sramirez07943 That's you faggot you eat shit for fun &#128514;&#128514;,1
First chick to bring me some hash-browns from Waffle House right now will get her pussy ate,1
&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,1
I wanna experience that late 30s &amp; early 40s pussy,1
RT @XIXMCMLXXXV: It make the pussy sing. &#8220;@_MouthLikeLicka: It aint? RT @Mike_got_hoes: My dumb ass thought that was a microphone http://t.&#8230;,1
Moreno be a little bitch. You dumb bitch.,1
Dumb bitch don't know her colors &#128553;&#128553;&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,1
